Gp0000075,"Campylobacter hominis ATCC BAA-381",PRJNA20083,SAMN02603439,Ga0028141,CP000775,640753011,"Campylobacter hominis ATCC BAA-381",360107,"",37,Mesophile,"","",37.0
Gp0014291,"Escherichia coli O55:H7 RM12579",PRJNA68245,"",Ga0009407,CP003110,2511231131,"Escherichia coli O55:H7 RM12579",244320,"",37C,Mesophile,"","",37.0
Gp0000083,"Clostridium botulinum F Langeland",PRJNA19519,SAMN02603533,Ga0028332,CP000729,640753019,"Clostridium botulinum F Langeland",441772,"",37,Mesophile,"","",37.0
Gp0014291,"Escherichia coli O55:H7 RM12579",PRJNA68245,"",Ga0009407,CP003114,2511231131,"Escherichia coli O55:H7 RM12579",244320,"",37C,Mesophile,"","",37.0
Gp0014291,"Escherichia coli O55:H7 RM12579",PRJNA68245,"",Ga0009407,CP003111,2511231131,"Escherichia coli O55:H7 RM12579",244320,"",37C,Mesophile,"","",37.0
Gp0014291,"Escherichia coli O55:H7 RM12579",PRJNA68245,"",Ga0009407,CP003112,2511231131,"Escherichia coli O55:H7 RM12579",244320,"",37C,Mesophile,"","",37.0
Gp0011115,"Buchnera aphidicola USDA",PRJNA66101,"",Ga0023079,CP002697,2558860194,"Buchnera aphidicola USDA",1009856,"","",Mesophile,"","",
Gp0011151,"Cupriavidus necator N-1, ATCC 43291",PRJNA67893,"",Ga0028464,CP002877,650716031,"Cupriavidus necator N-1, ATCC 43291",1042878,"",30,Mesophile,"","",30.0
Gp0011151,"Cupriavidus necator N-1, ATCC 43291",PRJNA67893,"",Ga0028464,CP002878,650716031,"Cupriavidus necator N-1, ATCC 43291",1042878,"",30,Mesophile,"","",30.0
Gp0011151,"Cupriavidus necator N-1, ATCC 43291",PRJNA67893,"",Ga0028464,CP002879,650716031,"Cupriavidus necator N-1, ATCC 43291",1042878,"",30,Mesophile,"","",30.0
Gp0011151,"Cupriavidus necator N-1, ATCC 43291",PRJNA67893,"",Ga0028464,CP002880,650716031,"Cupriavidus necator N-1, ATCC 43291",1042878,"",30,Mesophile,"","",30.0
Gp0001967,"Zymomonas mobilis pomaceae Barker 1, ATCC 29192",PRJNA34927,SAMN02232067,Ga0031578,CP002866,650716107,"Zymomonas mobilis pomaceae Barker 1, ATCC 29192",579138,"","",Mesophile,"","",
Gp0034556,"Desulfovibrio hydrothermalis AM13, DSM 14728",PRJEB582,"",Ga0045936,FO203522,2648501899,"Desulfovibrio hydrothermalis AM13, DSM 14728",1121451,"","35 C",Mesophile,"","",35.0
Gp0001967,"Zymomonas mobilis pomaceae Barker 1, ATCC 29192",PRJNA34927,SAMN02232067,Ga0031578,CP002865,650716107,"Zymomonas mobilis pomaceae Barker 1, ATCC 29192",579138,"","",Mesophile,"","",
Gp0034556,"Desulfovibrio hydrothermalis AM13, DSM 14728",PRJEB582,"",Ga0045936,FO203523,2648501899,"Desulfovibrio hydrothermalis AM13, DSM 14728",1121451,"","35 C",Mesophile,"","",35.0
Gp0003950,"Yersinia pestis bv. Medievalis Harbin 35",PRJNA30505,"",Ga0031561,CP001610,650377987,"Yersinia pestis bv. Medievalis Harbin 35",547048,"","",Mesophile,"","",
Gp0003950,"Yersinia pestis bv. Medievalis Harbin 35",PRJNA30505,"",Ga0031561,CP001611,650377987,"Yersinia pestis bv. Medievalis Harbin 35",547048,"","",Mesophile,"","",
Gp0020784,"Propionibacterium acnes PRP-38",PRJNA81741,SAMN02469319,Ga0010176,AIJP00000000,2516143011,"Propionibacterium acnes PRP-38",1136877,"","37 C",Mesophile,"","",37.0
Gp0007834,"Oribacterium sp. ACB1",PRJNA49877,SAMN02463872,Ga0024053,AFZC00000000,2562617099,"Oribacterium sp. ACB1",796943,"","",Mesophile,"","",
Gp0007874,"Vibrio mimicus SX-4",PRJNA47421,SAMN02470633,Ga0019739,ADOO00000000,2547132241,"Vibrio mimicus SX-4",756012,"","20 - 30",Mesophile,"","",25.0
Gp0007663,"Escherichia coli STEC_MHI813",PRJNA48285,SAMN00016450,Ga0014177,AFDZ00000000,2529293138,"Escherichia coli STEC_MHI813",754089,"","",Mesophile,"","",
Gp0007665,"Escherichia coli STEC_EH250",PRJNA48279,SAMN00016950,Ga0014180,AFDW00000000,2529293141,"Escherichia coli STEC_EH250",754087,"","",Mesophile,"","",
Gp0007878,"Escherichia coli STEC_O31",PRJNA48267,SAMN00016456,Ga0015612,AFEX00000000,2534682163,"Escherichia coli STEC_O31",754082,"","",Mesophile,"","",
Gp0007882,"Shigella flexneri J1713",PRJNA48259,SAMN00017129,Ga0014279,AFOW00000000,2529293240,"Shigella flexneri J1713",754092,"","",Mesophile,"","",
Gp0007668,"Escherichia coli ECC-Z",PRJNA48067,SAMN02429038,Ga0023172,AHHN00000000,2558860288,"Escherichia coli ECC-Z",758832,"","",Mesophile,"","",
Gp0007670,"Escherichia coli ECA-727",PRJNA48063,SAMN02429088,Ga0023174,AHHL00000000,2558860290,"Escherichia coli ECA-727",758830,"","",Mesophile,"","",
Gp0007378,"Streptococcus macacae NCTC 11558",PRJNA48553,SAMN02436328,Ga0009511,AEUW00000000,2512047074,"Streptococcus macacae NCTC 11558",764291,"","",Mesophile,"","",
Gp0007417,"Streptococcus pneumoniae NP141",PRJNA48959,SAMN00721740,Ga0016436,AILG00000000,2537562127,"Streptococcus pneumoniae NP141",760883,"","",Mesophile,"","",
Gp0007331,"Streptococcus pneumoniae EU-NP02",PRJNA48949,SAMN00632921,Ga0015015,AIKF00000000,2531839698,"Streptococcus pneumoniae EU-NP02",760878,"","",Mesophile,"","",
Gp0007461,"Streptococcus pneumoniae 5652-06",PRJNA48935,SAMN00630315,Ga0015014,AIJU00000000,2531839697,"Streptococcus pneumoniae 5652-06",760871,"","",Mesophile,"","",
Gp0007465,"Streptococcus pneumoniae 8190-05",PRJNA48927,SAMN00691436,Ga0016377,AIJY00000000,2537562068,"Streptococcus pneumoniae 8190-05",760867,"","",Mesophile,"","",
Gp0007555,"Streptococcus pneumoniae GA47794",PRJNA48887,SAMN00738292,Ga0013141,AILQ00000000,2526164645,"Streptococcus pneumoniae GA47794",760848,"","",Mesophile,"","",
Gp0007560,"Streptococcus pneumoniae GA47628",PRJNA48877,SAMN00718795,Ga0014535,AILC00000000,2531839214,"Streptococcus pneumoniae GA47628",760843,"","",Mesophile,"","",
Gp0007563,"Streptococcus pneumoniae GA47522",PRJNA48871,SAMN00632917,Ga0014532,AILA00000000,2531839211,"Streptococcus pneumoniae GA47522",760840,"","",Mesophile,"","",
Gp0007606,"Streptococcus pneumoniae GA47210",PRJNA48849,SAMN00718792,Ga0015413,AIKY00000000,2534681964,"Streptococcus pneumoniae GA47210",760830,"","",Mesophile,"","",
Gp0007677,"Streptococcus pneumoniae GA44386",PRJNA48837,SAMN00718797,Ga0014837,AIKW00000000,2531839520,"Streptococcus pneumoniae GA44386",760824,"","",Mesophile,"","",
Gp0007684,"Streptococcus pneumoniae GA43264",PRJNA48793,SAMN00632909,Ga0012294,AIJS00000000,2521172731,"Streptococcus pneumoniae GA43264",760817,"","",Mesophile,"","",
Gp0007721,"Streptococcus pneumoniae GA40028",PRJNA48765,SAMN00738152,Ga0014734,AILP00000000,2531839415,"Streptococcus pneumoniae GA40028",760803,"","",Mesophile,"","",
Gp0007723,"Streptococcus pneumoniae GA19923",PRJNA48761,SAMN00668055,Ga0014736,AIKC00000000,2531839417,"Streptococcus pneumoniae GA19923",760801,"","",Mesophile,"","",
Gp0007751,"Streptococcus pneumoniae GA18068",PRJNA48745,SAMN00717552,Ga0013840,AIKR00000000,2529292799,"Streptococcus pneumoniae GA18068",760794,"","",Mesophile,"","",
Gp0007800,"Streptococcus pneumoniae GA14688",PRJNA48711,SAMN00668331,Ga0015567,AIKQ00000000,2534682118,"Streptococcus pneumoniae GA14688",760777,"","",Mesophile,"","",
Gp0007803,"Streptococcus pneumoniae GA13723",PRJNA48705,SAMN00738291,Ga0015572,AILM00000000,2534682123,"Streptococcus pneumoniae GA13723",760774,"","",Mesophile,"","",
Gp0007841,"Streptococcus pneumoniae GA13224",PRJNA48691,SAMN00717551,Ga0015491,AIKB00000000,2534682042,"Streptococcus pneumoniae GA13224",760767,"","",Mesophile,"","",
Gp0007222,"Streptococcus pneumoniae GA05248",PRJNA48655,SAMN00632913,Ga0015379,AIKM00000000,2534681930,"Streptococcus pneumoniae GA05248",760749,"","",Mesophile,"","",
Gp0007226,"Oscillochloris trichoides DG6",PRJNA48647,SAMN02469416,Ga0029696,ADVR00000000,649989977,"Oscillochloris trichoides DG6",765420,"","",Mesophile,"","",
Gp0007382,"Streptococcus pneumoniae GA02270",PRJNA48407,SAMN00690873,Ga0015288,AIKJ00000000,2534681838,"Streptococcus pneumoniae GA02270",760743,"","",Mesophile,"","",
Gp0007261,"Thiorhodospira sibirica A12, ATCC 700588",PRJNA61387,SAMN02441807,Ga0024988,AGFD00000000,2509276036,"Thiorhodospira sibirica A12, ATCC 700588",765914,"","25 - 30",Mesophile,"","",27.5
Gp0001998,"Clostridium perfringens type E - JGS1987",PRJNA20029,SAMN02436167,Ga0028374,ABDW00000000,641736145,"Clostridium perfringens type E - JGS1987",451755,"","",Mesophile,"","",
Gp0002000,"Clostridium botulinum Bf",PRJNA20015,SAMN02436292,Ga0028326,ABDP00000000,641736148,"Clostridium botulinum Bf",445336,"",37,Mesophile,"","",37.0
Gp0002003,"Clostridium botulinum type C - Eklund",PRJNA20017,SAMN02436293,Ga0028327,ABDQ00000000,641736147,"Clostridium botulinum type C - Eklund",445337,"",37,Mesophile,"","",37.0
Gp0002019,"Sphingomonas sp. SKA58",PRJNA13584,SAMN02436131,Ga0030347,AAQG00000000,638341199,"Sphingomonas sp. SKA58",314266,"","",Mesophile,"","",
Gp0002042,"Streptococcus agalactiae COH1, ATCC BAA-1176",PRJNA15609,SAMN02435877,Ga0030621,AAJR00000000,638341205,"Streptococcus agalactiae COH1, ATCC BAA-1176",342616,"",37,Mesophile,"","",37.0
Gp0002044,"Streptococcus canis FSL Z3-227",PRJNA21075,SAMN02428975,Ga0013526,AIDX00000000,2528311138,"Streptococcus canis FSL Z3-227",482234,"","",Mesophile,"","",
Gp0002048,"Streptococcus iniae 9117",PRJNA16831,SAMN00000311,Ga0014168,AMOO00000000,2529293127,"Streptococcus iniae 9117",386894,"","",Mesophile,"","",
Gp0002060,"Streptococcus pneumoniae sv. 3 SP3-BS71",PRJNA17957,SAMN02393743,Ga0030699,AAZZ00000000,640963042,"Streptococcus pneumoniae sv. 3 SP3-BS71",406556,"","",Mesophile,"","",
Gp0002065,"Streptococcus pneumoniae sv. 14 SP14-BS69",PRJNA17965,SAMN02393747,Ga0030694,ABAD00000000,640963053,"Streptococcus pneumoniae sv. 14 SP14-BS69",406560,"","",Mesophile,"","",
Gp0002067,"Streptococcus pneumoniae SP23-BS72",PRJNA17971,SAMN02393750,Ga0030698,ABAG00000000,640963052,"Streptococcus pneumoniae SP23-BS72",406563,"","",Mesophile,"","",
Gp0002074,"Streptococcus suis 89/1591",PRJNA12417,SAMN02441756,Ga0030741,AAFA00000000,638341209,"Streptococcus suis 89/1591",286604,"",37,Mesophile,"","",37.0
Gp0002093,"Synechococcus sp. WH5701",PRJNA13554,SAMN02436085,Ga0031142,AANO00000000,638341214,"Synechococcus sp. WH5701",69042,"","",Mesophile,"","",
Gp0009062,"Clostridium botulinum V891",PRJNA60413,SAMN02470655,Ga0019571,AESC00000000,2547132073,"Clostridium botulinum V891",929508,"",37,Mesophile,"","",37.0
Gp0008882,"Fructobacillus fructosus 353, KCTC 3544",PRJNA60495,SAMN02470190,Ga0028862,AEOP00000000,651324031,"Fructobacillus fructosus 353, KCTC 3544",930946,"",37C,Mesophile,"","",37.0
Gp0009071,"Staphylococcus aureus aureus CIG1165",PRJNA60655,SAMN00627114,Ga0015686,AHVE00000000,2534682238,"Staphylococcus aureus aureus CIG1165",931434,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001446,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001448,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001449,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001450,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001451,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001452,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001454,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001455,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001457,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001458,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001460,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001461,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001946,"Borrelia burgdorferi WI91-23",PRJNA28627,SAMN02436285,Ga0024094,CP001462,2562617141,"Borrelia burgdorferi WI91-23",498737,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001473,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001474,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001476,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001477,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001478,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001480,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001482,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001483,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001947,"Borrelia burgdorferi CA-11.2a",PRJNA28629,SAMN02436176,Ga0024093,CP001484,2562617140,"Borrelia burgdorferi CA-11.2a",498739,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001490,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001491,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001492,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001494,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001495,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0000608,"Vibrio vulnificus YJ016",PRJNA1430,"",Ga0031481,AP005352,637000337,"Vibrio vulnificus YJ016",196600,"","20 - 30",Mesophile,"","",25.0
Gp0000618,"Pseudomonas syringae pv. tomato DC3000",PRJNA359,"",Ga0010222,AE016854,2508501074,"Pseudomonas syringae pv. tomato DC3000",223283,"","",Mesophile,"","",
Gp0000603,"Rhodopseudomonas palustris CGA009",PRJNA57,SAMEA3138319,Ga0030129,BX571964,637000239,"Rhodopseudomonas palustris CGA009",258594,"","25 - 35",Mesophile,"","",30.0
Gp0000647,"Chlamydophila caviae GPIC",PRJNA228,SAMN02603993,Ga0028265,AE015926,637000066,"Chlamydophila caviae GPIC",227941,"",37,Mesophile,"","",37.0
Gp0000648,"Streptomyces avermitilis MA-4680",PRJNA189,"",Ga0030780,AP005645,637000304,"Streptomyces avermitilis MA-4680",227882,"","25 - 35",Mesophile,"","",30.0
Gp0000657,"Xylella fastidiosa Temecula1",PRJNA285,SAMN02603844,Ga0031530,AE009443,637000349,"Xylella fastidiosa Temecula1",183190,"","26 - 28",Mesophile,"","",27.0
Gp0000658,"Buchnera aphidicola Bp",PRJNA256,SAMN02604289,Ga0028038,AF492591,639633012,"Buchnera aphidicola Bp",224915,"","",Mesophile,"","",
Gp0000669,"Wigglesworthia glossinidia",PRJNA274,"",Ga0031492,AB063523,637000338,"Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis",36870,"","",Mesophile,"","",
Gp0000704,"Clostridium perfringens 13",PRJNA79,"",Ga0028377,AP003515,637000079,"Clostridium perfringens 13",195102,"",37,Mesophile,"","",37.0
Gp0000791,"Synechocystis sp. PCC 6803",PRJNA60,"",Ga0009839,AP004310,2514885032,"Synechocystis sp. PCC 6803",1148,"","",Mesophile,"","",
Gp0000791,"Synechocystis sp. PCC 6803",PRJNA60,"",Ga0009839,AP004311,2514885032,"Synechocystis sp. PCC 6803",1148,"","",Mesophile,"","",
Gp0000791,"Synechocystis sp. PCC 6803",PRJNA60,"",Ga0009839,AP004312,2514885032,"Synechocystis sp. PCC 6803",1148,"","",Mesophile,"","",
Gp0000791,"Synechocystis sp. PCC 6803",PRJNA60,"",Ga0009839,AP006585,2514885032,"Synechocystis sp. PCC 6803",1148,"","",Mesophile,"","",
Gp0000987,"Bacillus cereus sv. MLST type 144 H3081.97",PRJNA19957,SAMN02436290,Ga0024023,CP001166,2562617069,"Bacillus cereus sv. MLST type 144 H3081.97",451708,"","",Mesophile,"","",
Gp0000987,"Bacillus cereus sv. MLST type 144 H3081.97",PRJNA19957,SAMN02436290,Ga0024023,CP001167,2562617069,"Bacillus cereus sv. MLST type 144 H3081.97",451708,"","",Mesophile,"","",
Gp0000987,"Bacillus cereus sv. MLST type 144 H3081.97",PRJNA19957,SAMN02436290,Ga0024023,CP001168,2562617069,"Bacillus cereus sv. MLST type 144 H3081.97",451708,"","",Mesophile,"","",
Gp0000987,"Bacillus cereus sv. MLST type 144 H3081.97",PRJNA19957,SAMN02436290,Ga0024023,CP001169,2562617069,"Bacillus cereus sv. MLST type 144 H3081.97",451708,"","",Mesophile,"","",
Gp0000987,"Bacillus cereus sv. MLST type 144 H3081.97",PRJNA19957,SAMN02436290,Ga0024023,CP001171,2562617069,"Bacillus cereus sv. MLST type 144 H3081.97",451708,"","",Mesophile,"","",
Gp0001035,"Bartonella tribocorum CIP 105476",PRJNA28109,SAMEA3138339,Ga0027796,AM260524,641228478,"Bartonella tribocorum CIP 105476",382640,"","",Mesophile,"","",
Gp0001045,"Blattabacterium sp. Bge",PRJNA31103,"",Ga0027839,CP002849,650716011,"Blattabacterium sp. Bge",331104,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000273,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000274,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000275,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000276,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000278,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000279,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP000281,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001048,"Borrelia hermsii DAH",PRJNA29637,"",Ga0023897,CP002636,2561511124,"Borrelia hermsii DAH",314723,"","",Mesophile,"","",
Gp0001111,"Deferribacter desulfuricans SSM1, DSM 14783",PRJDA37285,"",Ga0028482,AP011530,646564525,"Deferribacter desulfuricans SSM1, DSM 14783",197162,"","40 - 70",Thermophile,"","",55.0
Gp0001181,"Streptobacillus moniliformis 9901, DSM 12112",PRJNA29309,SAMN00002603,Ga0030606,CP001780,646311956,"Streptobacillus moniliformis 9901, DSM 12112",519441,"",37,Mesophile,"","",37.0
Gp0001283,"Octadecabacter arcticus 238, DSM 13978",PRJNA19331,"",Ga0010400,CP003744,2512564006,"Octadecabacter arcticus 238, DSM 13978",391616,"","",Psychrophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001496,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001498,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001949,"Borrelia burgdorferi 94a",PRJNA20999,SAMN02436324,Ga0024037,CP001502,2562617083,"Borrelia burgdorferi 94a",476212,"","",Mesophile,"","",
Gp0001981,"Borrelia burgdorferi Bol26",PRJNA19837,SAMN02436166,Ga0024038,CP001564,2562617084,"Borrelia burgdorferi Bol26",445984,"","",Mesophile,"","",
Gp0001981,"Borrelia burgdorferi Bol26",PRJNA19837,SAMN02436166,Ga0024038,CP001568,2562617084,"Borrelia burgdorferi Bol26",445984,"","",Mesophile,"","",
Gp0002015,"Shigella sonnei 53G",PRJEA78129,"",Ga0023055,HE616530,2558860170,"Shigella sonnei 53G",216599,"","",Mesophile,"","",
Gp0002015,"Shigella sonnei 53G",PRJEA78129,"",Ga0023055,HE616532,2558860170,"Shigella sonnei 53G",216599,"","",Mesophile,"","",
Gp0109342,"Enterobacter cancerogenus M004","PRJNA263657 ",SAMN03105171,Ga0062444,JRUP00000000.1,2596583695,"Enterobacter cancerogenus M004",69218,"","",25-28,"","",
Gp0000909,"Dorea longicatena DSM 13814",PRJNA18157,SAMN00627086,Ga0028544,AAXB00000000,640963046,"Dorea longicatena DSM 13814",411462,"",37,Mesophile,"","",37.0
Gp0000913,"Eubacterium ventriosum ATCC 27560",PRJNA18159,SAMN00627091,Ga0028807,AAVL00000000,640963022,"Eubacterium ventriosum ATCC 27560",411463,"","",Mesophile,"","",
Gp0005275,"Ruminococcus gnavus ATCC 29149",PRJNA18179,SAMN00627102,Ga0030182,AAYG00000000,640963057,"Ruminococcus gnavus ATCC 29149",411470,"",40,Mesophile,"","",40.0
Gp0000919,"Ruminococcus torques ATCC 27756",PRJNA18153,SAMN00627104,Ga0030189,AAVP00000000,640963025,"Ruminococcus torques ATCC 27756",411460,"",37,Mesophile,"","",37.0
Gp0000940,"Arthrospira maxima CS-328",PRJNA29085,SAMN02441783,Ga0027567,ABYK00000000,642979357,"Arthrospira maxima CS-328",513049,"","",Mesophile,"","",
Gp0000947,"Clostridium carboxidivorans P7",PRJNA33115,SAMN02441784,Ga0028337,ACVI00000000,645058736,"Clostridium carboxidivorans P7",536227,"","37 - 40",Mesophile,"","",38.5
Gp0000970,"Bacillus anthracis WesternNA USA6153",PRJNA337,SAMN02435885,Ga0027634,AAER00000000,645058774,"Bacillus anthracis WesternNA USA6153",212045,"","",Mesophile,"","",
Gp0000972,"Bacillus anthracis Australia 94",PRJNA10799,SAMN02435830,Ga0027628,AAES00000000,645058773,"Bacillus anthracis Australia 94",280477,"","",Mesophile,"","",
Gp0000974,"Bacillus anthracis Vollum",PRJNA10797,SAMN02435883,Ga0027633,AAEP00000000,645058772,"Bacillus anthracis Vollum",261591,"","",Mesophile,"","",
Gp0000983,"Bacillus cereus W",PRJNA17717,SAMN02436288,Ga0024018,ABCZ00000000,2562617064,"Bacillus cereus W",405917,"","",Mesophile,"","",
Gp0000986,"Bacillus cereus NVH0597-99",PRJNA19955,SAMN02436289,Ga0024022,ABDK00000000,2562617068,"Bacillus cereus NVH0597-99",451707,"","",Mesophile,"","",
Gp0000994,"Bacillus cereus 03BB108",PRJNA19959,SAMN02436291,Ga0024025,ABDM00000000,2562617071,"Bacillus cereus 03BB108",451709,"","",Mesophile,"","",
Gp0001014,"Enterococcus faecalis TX0104",PRJNA30623,SAMN00002243,Ga0028620,ACGL00000000,643886065,"Enterococcus faecalis TX0104",491074,"","",Mesophile,"","",
Gp0001023,"Bacillus thuringiensis israelensis ATCC 35646",PRJNA15522,SAMN02470058,Ga0027726,AAJM00000000,638341015,"Bacillus thuringiensis israelensis ATCC 35646",339854,"","",Mesophile,"","",
Gp0001051,"Brevibacterium linens BL2",PRJNA405,SAMN02441412,Ga0027869,AAGP00000000,638341022,"Brevibacterium linens BL2",321955,"","20 - 30",Mesophile,"","",25.0
Gp0001065,"Burkholderia mallei FMH",PRJNA13987,SAMN02435848,Ga0028066,AAIQ00000000,638341029,"Burkholderia mallei FMH",334802,"","",Mesophile,"","",
Gp0008254,"Escherichia coli O103:H2 3.2608",PRJNA51105,SAMN02436332,Ga0015588,AEZS00000000,2534682139,"Escherichia coli O103:H2 3.2608",869679,"",37,Mesophile,"","",37.0
Gp0008256,"Escherichia coli O111:H- 4.0522",PRJNA51109,SAMN02436552,Ga0016500,AEZU00000000,2537562191,"Escherichia coli O111:H- 4.0522",869681,"",37,Mesophile,"","",37.0
Gp0008128,"Escherichia coli O113:H12 96.154",PRJNA51113,SAMN02436333,Ga0016504,AEZW00000000,2537562195,"Escherichia coli O113:H12 96.154",869683,"",37,Mesophile,"","",37.0
Gp0008130,"Escherichia coli O2:H- 9.1649",PRJNA51117,SAMN02436636,Ga0019753,AEZY00000000,2547132255,"Escherichia coli O2:H- 9.1649",869685,"",37,Mesophile,"","",37.0
Gp0008169,"Escherichia coli O147:H- 2.3916",PRJNA51123,SAMN02436637,Ga0014979,AFAB00000000,2531839662,"Escherichia coli O147:H- 2.3916",869688,"",37,Mesophile,"","",37.0
